FEATURE_ID	FEATURE_NAME	FEATURE_CLASS	STATE_ALPHA	STATE_NUMERIC	COUNTY_NAME	COUNTY_NUMERIC	PRIMARY_LAT_DMS	PRIM_LONG_DMS	PRIM_LAT_DEC	PRIM_LONG_DEC	SOURCE_LAT_DMS	SOURCE_LONG_DMS	SOURCE_LAT_DEC	SOURCE_LONG_DEC	ELEV_IN_M	ELEV_IN_FT	MAP_NAME	DATE_CREATED	DATE_EDITED
435569	Gwynneville	Populated Place	IN	18	Shelby	145	393939N	0853853W	39.6608789	-85.6480315			NA	NA	277	909	Morristown	2/14/1979	
125323	Providence Church	Church	AL	1	Washington	129	314036N	0882024W	31.6765486	-88.3400171			NA	NA	64	210	Millry North	9/4/1980	
837249	Nebraska State Capitol	Building	NE	31	Lancaster	109	404829N	0964159W	40.808057	-96.6997385			NA	NA	367	1204	Lincoln	3/9/1979	1/8/2013
10140	Redrock Valley	Valley	AZ	4	Apache	1	364210N	1090826W	36.7027779	-109.1406557	363735N	1091155W	36.6263889	-109.1986111	1974	6476	Boiling Over Well	2/8/1980	
29296	Gentry Canyon	Valley	AZ	4	Coconino	5	342906N	1105949W	34.4850308	-110.9970765	342407N	1110422W	34.4019771	-111.0729098	2102	6896	Porcupine Ridge	2/8/1980	
540999	Sunset Acres Park	Park	LA	22	Caddo	17	322652N	0934739W	32.447654	-93.7940689			NA	NA	64	210	Shreveport West	9/1/1991	
119194	Grace Chapel	Church	AL	1	Covington	39	311738N	0862822W	31.293782	-86.4727351			NA	NA	110	361	Andalusia	9/4/1980	
438233	Logson Branch	Stream	IN	18	Ohio	115	385647N	0850212W	38.9464475	-85.0366195	385604N	0850420W	38.9344444	-85.0722222	167	548	Bear Branch	2/14/1979	
798658	Tedson Reservoir Dam	Dam	MT	30	Pondera	73	480900N	1124427W	48.1499626	-112.7408872			NA	NA	1426	4678	Scoffin Butte	1/1/1994	
34346	Sheep Spring Tank	Reservoir	AZ	4	Apache	1	340259N	1093416W	34.049726	-109.571039			NA	NA	2789	9150	Greens Peak	2/8/1980	6/16/2011
357939	Shiloh School (historical)	School	GA	13	Richmond	245	332403N	0820247W	33.4006948	-82.0465065			NA	NA	76	249	Augusta West	6/1/1995	
135495	Coalfire Cut Off	Channel	AL	1	Pickens	107	331452N	0881728W	33.2479003	-88.2911457			NA	NA	42	138	Pickensville	12/1/2003	
465508	Eureka (historical)	Populated Place	IA	19	Washington	183	411314N	0914250W	41.220573	-91.7137786			NA	NA	226	741	Wayland	1/1/2000	
895811	Tree Well	Well	NM	35	Otero	35	320239N	1051624W	32.0442779	-105.2732943			NA	NA	1204	3950	Shiloh Hills SE	11/13/1980	
677468	Scott	Populated Place	MS	28	Bolivar	11	333530N	0910427W	33.5917794	-91.0742748			NA	NA	41	135	Scott	9/24/1980	
404120	Bell Cemetery	Cemetery	IL	17	Marshall	123	405754N	0891626W	40.965035	-89.2739749			NA	NA	190	623	Washburn	1/15/1980	
150053	Cavett Cemetery	Cemetery	AL	1	Madison	89	345215N	0863401W	34.8709223	-86.5669376			NA	NA	242	794	Meridianville	12/1/2003	
388082	Pack Creek	Stream	ID	16	Idaho	49	460140N	1150057W	46.0276941	-115.0159472	460002N	1150349W	46.0005556	-115.0636111	1227	4026	Mink Peak	6/21/1979	
994079	Saint Pauls Church	Church	NC	37	Richmond	153	345121N	0794950W	34.8557105	-79.8306155			NA	NA	78	256	Diggs	6/17/1980	
1099276	Vivian Church	Church	OK	40	McIntosh	91	351721N	0954323W	35.2892661	-95.7230471			NA	NA	190	623	Stidham	12/18/1979	
723773	Old Plattin Church	Church	MO	29	Jefferson	99	380747N	0902413W	38.1297761	-90.4037332			NA	NA	139	456	Festus	10/24/1980	
513647	Lothair	Populated Place	KY	21	Perry	193	371431N	0831051W	37.2420401	-83.1807277			NA	NA	267	876	Hazard South	9/20/1979	
47250	Buzzard Roost Hollow	Valley	AR	5	Cleburne	23	353347N	0915411W	35.5631339	-91.9029235	353435N	0915325W	35.5763889	-91.8902778	184	604	Greers Ferry Dam	4/30/1980	
921355	10051 Water Well	Well	NM	35	Cibola	6	351213N	1075456W	35.203647	-107.915615			NA	NA	1994	6542	Milan	9/1/1993	
1014735	Randolph Technical Institute	School	NC	37	Randolph	151	354023N	0794938W	35.6731925	-79.827257			NA	NA	256	840	Asheboro	6/17/1980	
828502	Crystal Lake State Recreation Area	Locale	NE	31	Adams	1	402720N	0982624W	40.4555695	-98.4400597			NA	NA	551	1808	Ayr	3/9/1979	
1101323	Bull Creek	Stream	OK	40	Roger Mills	129	355254N	0994553W	35.8817124	-99.7648343	354859N	0994724W	35.8164351	-99.7901118	617	2024	Antelope Hills NE	12/18/1979	
119099	Golson Cemetery	Cemetery	AL	1	Autauga	1	323202N	0863813W	32.5340226	-86.6369244			NA	NA	144	472	Vida	9/4/1980	
437312	Kin Hubbard Ridge	Ridge	IN	18	Brown	13	391106N	0861307W	39.1850492	-86.2186013			NA	NA	237	778	Nashville	2/14/1979	
189954	Center Ridge	Ridge	CO	8	Saguache	109	381605N	1060419W	38.268055	-106.071962			NA	NA	3048	10000	Whale Hill	10/13/1978	
219326	Christian Brothers High School	School	CA	6	Sacramento	67	383209N	1212747W	38.5357397	-121.4630098			NA	NA	9	30	Sacramento East	6/14/2000	
1060912	Burton City	Populated Place	OH	39	Wayne	169	405041N	0814214W	40.8447778	-81.704018			NA	NA	307	1007	Dalton	7/12/1979	
687584	Cammacks Landing	Locale	MS	28	Issaquena	55	324237N	0910258W	32.7104106	-91.0495507			NA	NA	31	102	Fitler	12/1/2003	
479725	Township of Ten Mile	Civil	KS	20	Miami	121	384043N	0944515W	38.6786052	-94.7542172			NA	NA	322	1056	Spring Hill	10/13/1978	1/25/2013
673713	Mixons Creek	Stream	MS	28	Forrest	35	312125N	0891950W	31.35684	-89.3306181	311906N	0892441W	31.3182299	-89.4114538	42	138	Hattiesburg	9/24/1980	
397960	Oakley Dam	Dam	ID	16	Cassia	31	421148N	1135501W	42.1965792	-113.9169598			NA	NA	1443	4734	Oakley	6/21/1979	
692213	Schley	Populated Place	MS	28	Simpson	127	314715N	0900539W	31.7873846	-90.0942508			NA	NA	89	292	Schley	9/24/1980	
1100966	Billy Creek Trail	Trail	OK	40	Le Flore	79	344249N	0944216W	34.7137138	-94.7043941			NA	NA	434	1424	Big Cedar	12/1/1991	
410227	Highland School (historical)	School	IL	17	Effingham	49	390642N	0884236W	39.1117097	-88.7100554			NA	NA	192	630	Altamont East	1/15/1980	
305980	Long Lake	Lake	FL	12	Marion	83	290524N	0815109W	29.0899036	-81.8524092			NA	NA	21	69	Lake Mary	10/19/1979	6/20/2011
633946	Odofer Drain	Canal	MI	26	Sanilac	151	432208N	0830022W	43.3689117	-83.0060514			NA	NA	238	781	Marlette	4/14/1980	
760643	Bear Creek Watershed Dam C-23	Dam	MO	29	Scotland	199	402030N	0920019W	40.3417046	-92.0051755			NA	NA	212	696	Rutledge	3/1/1995	
1140503	Cruzatte	Locale	OR	41	Lane	39	433730N	1221052W	43.6251226	-122.181148			NA	NA	1241	4071	Mount David Douglas	11/28/1980	
37994	Pinon Tank	Reservoir	AZ	4	Coconino	5	351215N	1112813W	35.2041797	-111.4701565			NA	NA	1964	6443	Winona	6/27/1984	
1084545	Odd Fellows Cemetery	Cemetery	OH	39	Adams	1	384140N	0833559W	38.694518	-83.5996386			NA	NA	172	564	Manchester Islands	7/1/1994	
642449	Cromwell State Wildlife Management Area	Park	MN	27	Clay	27	465821N	0961836W	46.9724607	-96.3100632			NA	NA	375	1230	Hawley	1/11/1980	
885030	WKNJ-AM (Lakeside)	Tower	NJ	34	Passaic	31	410825N	0741606W	41.1403731	-74.2682043			NA	NA	164	538	Greenwood Lake	8/1/1994	
936829	Eddy County	Civil	NM	35	Eddy	15	322817N	1041816W	32.4714878	-104.3043108			NA	NA	995	3264	Carlsbad West	5/1/1994	1/8/2013
114741	Boozers Lake	Lake	AL	1	Calhoun	15	334959N	0854807W	33.8329441	-85.8018522			NA	NA	186	610	Jacksonville West	9/4/1980	6/16/2011
15656	University Square Shopping Center	Locale	AZ	4	Pima	19	321356N	1105732W	32.2322982	-110.9589803			NA	NA	738	2421	Tucson	6/27/1984	
1035047	Our Lady of Lourdes Church	Church	ND	38	Stark	89	464216N	1030854W	46.7044557	-103.1482321			NA	NA	834	2736	Daglum NW	2/13/1980	
292041	Tarpon Creek	Gut	FL	12	Monroe	87	243741N	0813041W	24.6279222	-81.5114732			NA	NA	0	0	Sugarloaf Key	10/19/1979	
437397	Knisely Ditch	Canal	IN	18	Whitley	183	410936N	0853249W	41.160046	-85.5469254			NA	NA	263	863	Lorane	2/14/1979	
794910	Lost Cabin Lake Recreation Trail	Trail	MT	30	Madison	57	453536N	1120410W	45.5932593	-112.0694335			NA	NA	2525	8284	Noble Peak	10/1/1992	
627320	Green Oak Church	Church	MI	26	Livingston	93	422719N	0834504W	42.4553121	-83.7510527			NA	NA	279	915	Hamburg	4/14/1980	
37164	Bear Canyon Trail Twenty-Nine	Trail	AZ	4	Pima	19	322014N	1104602W	32.337298	-110.7673115			NA	NA	1183	3881	Sabino Canyon	6/27/1984	
2233	Burnt Piñon Wash	Valley	AZ	4	Apache	1	354111N	1092610W	35.6864037	-109.4362132	354335N	1092027W	35.7264035	-109.3409332	2073	6801	Kinlichee	2/8/1980	
539152	Sandy Bayou	Stream	LA	22	Pointe Coupee	77	304754N	0914025W	30.7982395	-91.673727	304947N	0914058W	30.8297222	-91.6827778	11	36	Batchelor	6/4/1980	
1068918	Morganville School (historical)	School	OH	39	Morgan	115	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	4/1/1992	
1061409	Concord Church	Church	OH	39	Preble	135	394248N	0844611W	39.7133836	-84.7696788			NA	NA	334	1096	Fairhaven	7/12/1979	
876581	Lake Genevieve	Lake	NJ	34	Warren	41	405939N	0745759W	40.9942203	-74.9663321			NA	NA	122	400	Blairstown	9/8/1979	6/23/2011
871600	Buzzell Ridge	Ridge	NH	33	Carroll	3	434751N	0712747W	43.7975729	-71.4631297			NA	NA	266	873	Center Sandwich	8/27/1980	
834556	Wesley Chapel Cemetery	Cemetery	NE	31	Polk	143	411406N	0972907W	41.2350145	-97.485326			NA	NA	510	1673	Shelby	3/9/1979	
394889	Pagari Well	Well	ID	16	Lincoln	63	430944N	1135352W	43.1621278	-113.8978044			NA	NA	1439	4721	Pagari Well	3/1/1993	
705893	Pine Grove Baptist Church	Church	MS	28	Benton	9	344221N	0891030W	34.7059305	-89.1750702			NA	NA	156	512	Chilli Creek	12/1/2003	
7108	Little Emigrant Canyon	Valley	AZ	4	Cochise	3	320948N	1092323W	32.1634149	-109.3897841	320756N	1092403W	32.1322222	-109.4008333	1324	4344	Bowie Mountain North	2/8/1980	
258887	Crater Lake	Lake	CA	6	Nevada	57	391929N	1202122W	39.3248482	-120.3562147			NA	NA	2300	7546	Norden	1/19/1981	6/17/2011
1042664	Little Fox Lake	Reservoir	OH	39	Wayne	169	405254N	0813928W	40.8816453	-81.6578484			NA	NA	301	988	Doylestown	7/12/1979	6/24/2011
535138	Full Gospel Church	Church	LA	22	Plaquemines	75	291554N	0892138W	29.2649433	-89.3606095			NA	NA	0	0	Venice	6/4/1980	
344059	Prospect School (historical)	School	GA	13	Lamar	171	330026N	0840611W	33.0073517	-84.1029696			NA	NA	236	774	Johnstonville	3/1/1994	
1020727	Higdonville	Populated Place	NC	37	Macon	113	351039N	0831800W	35.1775957	-83.2998734			NA	NA	645	2116	Corbin Knob	6/17/1980	
1082519	Morrison Field Airport	Airport	OH	39	Trumbull	155	412520N	0805241W	41.422163	-80.8781416			NA	NA	261	856	West Farmington	4/1/1991	1/16/2013
30169	Horse Springs	Spring	AZ	4	Greenlee	11	332044N	1092437W	33.3455327	-109.4103815			NA	NA	1726	5663	Bee Canyon	2/8/1980	4/18/2011
572835	Otter Pond	Lake	ME	23	Hancock	9	450227N	0681223W	45.0409377	-68.206289			NA	NA	104	341	West Lake	9/30/1980	6/21/2011
679696	Wilkinson Cemetery	Cemetery	MS	28	Wilkinson	157	310626N	0911536W	31.1071189	-91.2601095			NA	NA	90	295	Woodville	9/24/1980	
133537	Prestons Bridge	Bridge	AL	1	Dale	45	312223N	0852837W	31.372949	-85.4768799			NA	NA	57	187	Midland City	12/1/2003	
377427	Big Basin	Basin	ID	16	Caribou	29	423631N	1112107W	42.6085361	-111.3518796			NA	NA	2240	7349	Harrington Peak	6/21/1979	
970567	Saint Josephs Church	Church	NY	36	Putnam	79	412253N	0735628W	41.3814827	-73.9412495			NA	NA	48	157	West Point	1/23/1980	
1074359	Deadmans Run	Stream	OH	39	Richland	139	Unknown	Unknown	0	0	000000N	0000000E	0	0	NA	NA	Unknown	10/1/1992	
310793	Bardman Grove Church	Church	GA	13	Jenkins	165	325517N	0815717W	32.9212689	-81.9548384			NA	NA	77	253	Perkins	9/25/1979	
68938	Township of Petit Jean	Civil	AR	5	Perry	105	350232N	0925421W	35.0423083	-92.9056965			NA	NA	110	361	Adona	1/1/2000	1/25/2013
565426	Dunstan River	Stream	ME	23	Cumberland	5	433345N	0702216W	43.5625834	-70.3711609	433455N	0702446W	43.582027	-70.4128285	0	0	Prouts Neck	9/30/1980	
1033026	Finley Airport	Airport	ND	38	Steele	91	473015N	0974916W	47.5041575	-97.8212028			NA	NA	427	1401	Finley	9/23/1986	
608672	Swift River	Populated Place	MA	25	Hampshire	15	422650N	0725128W	42.4473088	-72.8578727			NA	NA	292	958	Goshen	2/24/1974	
1095718	Muskogee Church	Church	OK	40	McIntosh	91	351647N	0954202W	35.2798213	-95.7005461			NA	NA	221	725	Stidham	12/18/1979	
974195	Cedar Swamp Creek	Stream	NY	36	Nassau	59	403830N	0733148W	40.6417686	-73.5301268	404107N	0733249W	40.6852778	-73.5469444	2	7	Freeport	1/23/1980	
438928	McNitt Ditch	Canal	IN	18	Cass	17	404834N	0862420W	40.8094846	-86.4055569			NA	NA	222	728	Lucerne	2/14/1979	
162808	Little Satan Church (historical)	Church	AL	1	Tuscaloosa	125	330037N	0873220W	33.0104013	-87.5388942			NA	NA	71	233	Englewood	12/1/2003	
902444	Soda Dam Springs West	Spring	NM	35	Sandoval	43	354730N	1064113W	35.7916907	-106.6869802			NA	NA	1957	6421	Jemez Springs	1/1/1993	
1074375	Prospect Hill	Summit	OH	39	Richland	139	Unknown	Unknown	0	0			NA	NA	NA	NA	Unknown	10/1/1992	
172995	Ryder Lakes	Lake	CO	8	Grand	49	402110N	1062802W	40.3527606	-106.4672569			NA	NA	2784	9134	Whiteley Peak	10/13/1978	
13541	West Walker Tank	Reservoir	AZ	4	Coconino	5	345926N	1110038W	34.9904541	-111.0104527			NA	NA	1700	5577	Chavez Mountain NE	2/8/1980	6/16/2011
926255	12637 Water Well	Well	NM	35	Roosevelt	41	333640N	1030342W	33.6112108	-103.0616098			NA	NA	1217	3993	Bledsoe	3/1/1994	
531867	District of Columbia General Hospital ACCC Heliport	Airport	DC	11	District of Columbia	1	385312N	0765830W	38.8867788	-76.9749752			NA	NA	12	39	Washington East	9/1/1994	1/23/2008
127079	Snow Hill Cemetery	Cemetery	AL	1	Wilcox	131	320021N	0865940W	32.005702	-86.9944285			NA	NA	84	276	Minter	9/4/1980	
215951	Heatherton	Populated Place	DE	10	New Castle	3	394700N	0754159W	39.7834446	-75.6996557			NA	NA	76	249	Kennett Square	11/1/1989	
13159	Valencia Wash	Stream	AZ	4	Mohave	15	341758N	1132416W	34.2994649	-113.4043683	342219N	1132408W	34.3719444	-113.4022222	399	1309	Palmerita Ranch	2/8/1980	
773977	McClure Reservoir	Reservoir	MT	30	Prairie	79	465218N	1053042W	46.8716734	-105.5116622			NA	NA	785	2575	McClure Reservoir	4/4/1980	
27896	Copper Basin	Basin	AZ	4	Yavapai	25	342922N	1123502W	34.489469	-112.583784			NA	NA	1597	5239	Wilhoit	2/8/1980	
3522	Coyote Wash	Stream	AZ	4	Yuma	27	324117N	1140816W	32.6881031	-114.1377151	321711N	1135604W	32.2864498	-113.9343782	68	223	Wellton	2/8/1980	
1039628	Deaconess Hospital	Hospital	OH	39	Cuyahoga	35	412626N	0814219W	41.4406073	-81.7054083			NA	NA	220	722	Cleveland South	7/12/1979	
181653	Leyden	Populated Place	CO	8	Jefferson	59	395041N	1051103W	39.8447087	-105.1841539			NA	NA	1724	5656	Golden	10/13/1978	
708054	Sardis Cemetery	Cemetery	MS	28	Copiah	29	314653N	0901827W	31.7812741	-90.30759			NA	NA	112	367	Shady Grove	12/1/2003	
623748	Cooke Dam Pond	Reservoir	MI	26	Iosco	69	442618N	0833727W	44.4382858	-83.6241577			NA	NA	205	673	Sid Town	4/14/1980	6/22/2011
242004	Emerson Elementary School	School	CA	6	Los Angeles	37	335306N	1181240W	33.88491	-118.21118			NA	NA	19	62	South Gate	6/14/2000	9/15/2010
154814	Saint Mark Cemetery	Cemetery	AL	1	Macon	87	321524N	0854405W	32.2565341	-85.7346737			NA	NA	89	292	Davisville	3/1/1991	
477791	Middle Creek	Stream	KS	20	Chase	17	380906N	0964746W	38.151684	-96.7961316	380442N	0964326W	38.078351	-96.7239085	396	1299	Wonsevu	10/13/1978	
455896	Devils Island	Island	IA	19	Lee	111	403547N	0912317W	40.5964298	-91.3879306			NA	NA	159	522	Nauvoo	4/30/1979	6/16/2011
258389	Claireville Flat	Flat	CA	6	Plumas	63	394637N	1203236W	39.7768444	-120.543272			NA	NA	1482	4862	Blairsden	1/19/1981	
182222	Fort Logan Elementary School	School	CO	8	Arapahoe	5	393856N	1050154W	39.6487532	-105.0316921			NA	NA	1621	5318	Fort Logan	8/31/1992	2/22/2013
159180	Big Sandy Church	Church	AL	1	Tuscaloosa	125	330305N	0873429W	33.0515115	-87.5747285			NA	NA	101	331	Englewood	9/4/1980	
373989	Monday Gulch	Valley	ID	16	Adams	3	443002N	1162929W	44.5004419	-116.4912597	442951N	1162821W	44.4973864	-116.4723702	995	3264	Indian Valley	6/21/1979	
666965	Bethel School	School	MS	28	Holmes	51	331612N	0901341W	33.2701239	-90.2281397			NA	NA	35	115	Cruger	9/24/1980	
777389	T Creek	Stream	MT	30	Powder River	75	453500N	1052840W	45.5833286	-105.4777677	453022N	1052630W	45.5061111	-105.4416667	961	3153	T Creek	4/4/1980	
398019	Quartz Gulch	Valley	ID	16	Cassia	31	420053N	1141543W	42.0146365	-114.261967	415942N	1141552W	41.9949145	-114.2644668	1765	5791	Timber Butte	6/21/1979	
397331	Concord Landing Strip	Airport	ID	16	Idaho	49	453506N	1154053W	45.5849028	-115.681519			NA	NA	2327	7634	Buffalo Hump	9/1/1993	
548769	Toulon Bayou Gas Field	Oilfield	LA	22	Red River	81	321258N	0932326W	32.2159917	-93.3904505			NA	NA	55	180	East Point	2/1/1993	
905466	Coyote	Populated Place	NM	35	Lincoln	27	334845N	1054925W	33.812572	-105.8235989			NA	NA	1771	5810	Lone Mountain	11/13/1980	
965032	Shellstone Hill	Summit	NY	36	Montgomery	57	425114N	0741345W	42.8539635	-74.2292964			NA	NA	362	1188	Duanesburg	1/23/1980	
781640	Copenhaver Ranch	Locale	MT	30	Powell	77	470334N	1125457W	47.0593849	-112.9158824			NA	NA	1338	4390	Coopers Lake	4/4/1980	
57302	Baker	Populated Place	AR	5	Sharp	135	361650N	0912450W	36.2806225	-91.4140254			NA	NA	106	348	Hardy	4/30/1980	
556837	Goodwin Lake Dam	Dam	LA	22	Claiborne	27	325443N	0930607W	32.911809	-93.1018304			NA	NA	104	341	Haynesville East	1/1/1992	
275937	Legger Flat Campground	Locale	CA	6	Fresno	19	364617N	1185344W	36.7713343	-118.8956615			NA	NA	1694	5558	Hume	9/1/1992	
410393	Hollands Creek	Stream	IL	17	McLean	113	403435N	0891707W	40.5764266	-89.2853652	403224N	0891520W	40.54	-89.2555556	183	600	Mackinaw	1/15/1980	
651518	School Number 2113	School	MN	27	Steele	147	440213N	0932050W	44.036907	-93.3471586			NA	NA	362	1188	Saco	1/11/1980	
962642	Rob Pond	Lake	NY	36	Hamilton	41	435725N	0743715W	43.9569936	-74.6208669			NA	NA	631	2070	Forked Lake	1/23/1980	6/24/2011
1015260	Sarvis Ridge	Ridge	NC	37	Mitchell	121	360637N	0820854W	36.1103945	-82.1484585			NA	NA	1447	4747	Bakersville	6/17/1980	
762762	Wilson Lake	Reservoir	MO	29	Platte	165	392912N	0945601W	39.486663	-94.9335746			NA	NA	274	899	Weston	3/1/1995	
536707	Long Point	Cape	LA	22	Cameron	23	295514N	0931936W	29.920494	-93.3265433			NA	NA	0	0	Hackberry	6/4/1980	
1079522	Dush Pond	Reservoir	OH	39	Wayne	169	404418N	0815830W	40.7383907	-81.9748677			NA	NA	257	843	Holmesville	11/1/1991	
418501	Silver Creek	Stream	IL	17	Calhoun	13	391916N	0903657W	39.3211588	-90.6159566	391955N	0904051W	39.3319922	-90.6809578	130	427	Kampsville	1/15/1980	
1012955	Little Dugger Creek	Stream	NC	37	Wilkes	193	360723N	0813032W	36.1231852	-81.5089888	360817N	0813230W	36.138185	-81.541768	409	1342	Buffalo Cove	6/17/1980	
