"","FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","COUNTY_NAME","lat","long","ELEV_IN_M","ELEV_IN_FT","classID","ID","percentM","percentF","Group"
"385428",433927,"East School","School","IN","Morgan",39.4242142,-86.4124943,187,614,7,433927,6.04847676228597,6.05259590619493,1
"180131",217804,"Vansant Island (not official)","Island","DE","Kent",0,0,1,3,36,217804,1.91238603513453,1.9113460756405,1
"647336",718636,"Gottman Cemetery","Cemetery","MO","Marion",39.788101,-91.4770976,182,597,26,718636,5.93729152768512,5.93737291581944,2
"610998",673400,"McLeod Cemetery","Cemetery","MS","Yazoo",32.6354158,-90.5025952,94,308,26,673400,3.98043139871025,3.97858207943609,2
"192029",229742,"North Mickey Ridge","Ridge","CA","Trinity",40.1134846,-123.0402927,1623,5325,24,229742,37.9808761396487,37.9829198861326,1
"276466",315312,"Hemphill Cemetery","Cemetery","GA","Chattooga",34.553973,-85.4074588,235,771,26,315312,7.11585501445408,7.11671411142741,1
"813826",887865,"Cornucopia Hills","Range","NM","Otero",32.4423307,-105.3133062,1702,5584,21,887865,39.737602846342,39.738376033618,2
"298307",337715,"Davis Lake Dam","Dam","GA","Jenkins",32.8251613,-81.9715041,48,157,22,337715,2.95752724038248,2.95513081198319,1
"820697",894772,"Sheep Camp Tank","Reservoir","NM","San Miguel",35.1081073,-105.4280645,1901,6237,13,894772,44.1627751834556,44.1642944286295,2
"921212",999974,"Marshall Lake","Reservoir","NC","Davie",36.0451366,-80.5381145,233,764,13,999974,7.07138092061374,7.06926935068456,2
"968082",1047495,"Waldern Hill Cemetery","Cemetery","OH","Pike",39.0914578,-83.1196262,288,945,26,1047495,8.29441850122304,8.29605530703538,2
"882939",960661,"Plainfield Center","Populated Place","NY","Otsego",42.8403494,-75.1743282,532,1745,15,960661,13.7202579497443,13.7183136776467,2
"531071",591863,"First United Methodist Church","Church","MD","Kent",39.2103874,-76.0680016,10,33,38,591863,2.11251945741606,2.11468076453843,2
"696437",769198,"Breed Springs","Spring","MT","Garfield",46.9266581,-107.6431553,951,3120,11,769198,23.0375806092951,23.037820252135,2
"891451",969195,"West Creek","Stream","NY","Madison",42.7953488,-75.3312797,396,1299,1,969195,10.6960195686013,10.6954046360309,2
"687305",759718,"Warfield Post Office","Post Office","MO","Buchanan",0,0,0,0,57,759718,1.89014898821436,1.89101260675071,2
"370701",418912,"Spoon River Valley Senior High School","School","IL","Fulton",40.7025385,-90.1562316,211,692,7,418912,6.58216588837002,6.58126609732954,1
"894158",972431,"East Sidney","Populated Place","NY","Delaware",42.3300815,-75.232116,343,1125,15,972431,9.51745608183233,9.51606344042294,2
"272112",310940,"Bear Creek","Stream","GA","Fulton",33.6139996,-84.7624356,222,728,1,310940,6.82677340449188,6.82526772400705,1
"837106",911384,"Stallings","Locale","NM","McKinley",35.3214186,-108.1981225,2270,7447,4,911384,52.368245496998,52.3654602141792,2
"225053",263040,"Lower Rock Lake","Reservoir","CA","Nevada",39.4291664,-120.6216525,2020,6627,13,263040,46.8089837669557,46.8076453843026,1
"974211",1053637,"Barnet School (historical)","School","OH","Preble",39.6464418,-84.6307851,261,856,7,1053637,7.69401823437847,7.69282906330487,2
"534570",595442,"Sassafras Post Office (historical)","Post Office","MD","Kent",0,0,0,0,57,595442,1.89014898821436,1.89101260675071,2
"347906",394560,"Elk Bar Campground","Locale","ID","Valley",45.1204705,-114.7228712,1071,3514,4,394560,25.7060262397154,25.7082824996611,1
"397212",445744,"West Fork Clear Creek","Stream","IN","Morgan",39.458381,-86.3802713,198,650,1,445744,6.29308427840783,6.29659753287244,1
"309338",349123,"Baker Homes","Populated Place","GA","Appling",31.7821399,-82.3565176,62,203,15,349123,3.26884589726484,3.26691066829334,1
"890569",968310,"Upper Twin Lake","Lake","NY","Orange",41.3110773,-74.0822257,273,896,18,968310,7.9608627974205,7.96394198183543,2
"544526",605635,"Parker Pond Dam","Dam","MA","Worcester",42.5750883,-72.0145223,293,961,22,605635,8.40560373582388,8.40450047444761,2
"354040",400776,"Hidden Lakes Airport","Airport","ID","Valley",44.2248908,-116.179577,1476,4842,53,400776,34.7120302423838,34.709231394876,1
"715848",788676,"Passage Creek","Stream","MT","Park",45.2735488,-110.5021468,1850,6069,1,788676,43.028685790527,43.0256201708011,2
"530903",591678,"Camp Chesapeake (historical)","Locale","MD","Cecil",39.4992833,-75.9855019,7,23,4,591678,2.04580831665555,2.04690253490579,2
"89782",124780,"Pine Grove Cemetery","Cemetery","AL","Cullman",34.1470413,-86.6086037,231,758,26,124780,7.0269068267734,7.02860241290497,1
"513440",574035,"Randolph","Populated Place","ME","Kennebec",44.2303476,-69.7667108,6,20,15,574035,2.02357126973538,2.026569066016,2
"553166",614358,"Turkey Hill","Summit","MA","Essex",42.7959245,-70.9203316,37,121,6,614358,2.71291972426062,2.71112918530568,2
"364466",412664,"Lost Mound School (historical)","School","IL","Jo Daviess",42.2036294,-90.2737403,192,630,7,412664,6.15966199688681,6.16104107360716,1
"566550",627883,"Round Elementary School","School","MI","Livingston",42.6614191,-83.7318906,312,1024,7,627883,8.82810762730709,8.83150332113325,2
"32235",37819,"Grama Trick Tank","Reservoir","AZ","Coconino",34.530586,-110.9473539,2183,7162,13,37819,50.4336224149433,50.4337806696489,1
"578589",639933,"Benson","Populated Place","MN","Swift",45.3149604,-95.6000349,319,1047,15,639933,8.98376695574828,8.98739324928833,2
"995093",1074638,"Red Lock (historical)","Dam","OH","Summit",0,0,0,0,22,1074638,1.89014898821436,1.89101260675071,2
"964891",1044298,"Park Cemetery","Cemetery","OH","Portage",41.2922778,-81.0809294,304,997,26,1044298,8.65021125194574,8.64850210112512,2
"315199",355105,"Chambliss","Populated Place","GA","Terrell",31.9196065,-84.5440838,144,472,15,355105,5.0922837447187,5.09014504541141,1
"600784",662209,"Pocket Creek","Stream","MN","St. Louis",48.3082333,-92.0993044,361,1184,1,662209,9.91772292639538,9.91595499525552,2
"762012",835397,"Olean","Populated Place","NE","Valley",41.5608438,-98.8075831,611,2005,15,835397,15.4769846564376,15.4805476480954,2
"568096",629431,"Kading Creek","Stream","MI","Menominee",45.6260751,-87.7990093,236,774,1,629431,7.13809206137425,7.1370475803172,2
"698694",771461,"Flatwillow","Populated Place","MT","Petroleum",46.8319199,-108.4001284,983,3225,15,771461,23.7491661107405,23.7494916632778,2
"561244",622574,"Camp Five Lake","Lake","MI","Luce",46.440737,-85.5910223,267,876,18,622574,7.82744051589949,7.82838552257015,2
"251589",289976,"Rosenwald School","School","FL","Seminole",28.6699975,-81.3536795,27,89,7,289976,2.49054925505893,2.49423885048123,1
"529942",590704,"Loretto","Populated Place","MD","Somerset",38.2603984,-75.6815929,5,16,15,590704,2.00133422281521,1.99945777416294,2
"579319",640664,"Burns Eighty Lake","Lake","MN","Mahnomen",47.2452641,-95.8273315,406,1332,18,640664,10.918390037803,10.9190727938186,2
"294722",333879,"Saint James Church","Church","GA","Fulton",34.0642653,-84.2796449,351,1152,38,333879,9.69535245719369,9.69906466043107,1
"36208",41887,"West Clear Creek Wilderness","Reserve","AZ","Coconino",34.5480805,-111.5357003,1825,5987,54,41887,42.4727596175228,42.4698386878135,1
"247003",285379,"Launch Complex 20","Locale","FL","Brevard",28.5141654,-80.5564386,2,7,4,285379,1.9346230820547,1.93845736749356,1
"592671",654055,"Wheaton","Populated Place","MN","Traverse",45.8044052,-96.499233,310,1017,15,654055,8.78363353346676,8.7840585603904,2
"365969",414170,"Mud Creek","Stream","IL","Edwards",38.2825471,-87.9778101,113,371,1,414170,4.40293529019346,4.40558492612173,1
"634809",705988,"Arkabutla Consolidated High School (historical)","School","MS","Tate",34.6931573,-90.1284264,93,305,7,705988,3.95819435179008,3.95824861054629,2
"652274",723655,"Oak Shade School","School","MO","Crawford",38.0344888,-91.3882043,294,965,7,723655,8.42784078274405,8.43161176630066,2
"747390",820638,"15N47E06DABC01 Well","Well","MT","Prairie",47.0841717,-105.8172341,909,2982,14,820638,22.103624638648,22.1024806832046,2
"686206",758529,"Oregon County","Civil","MO","Oregon",36.6867161,-91.4032948,240,787,42,758529,7.22704024905492,7.22515927883964,2
"325996",371604,"Blister Rust Creek","Stream","ID","Kootenai",47.9321241,-116.9801986,764,2507,1,371604,18.8792528352235,18.8830147756541,1
"845434",919828,"00105 Water Well","Well","NM","Grant",32.8047981,-108.0128172,1973,6473,14,919828,45.7638425617078,45.7638606479599,2
"721316",794182,"Deadwood Gulch","Valley","MT","Granite",46.4110355,-113.5061895,1598,5243,2,794182,37.4249499666444,37.4271384031449,2
"321682",361638,"Laahana","Island","HI","Hawaii",19.18995,-155.39679,0,0,36,361638,1.89014898821436,1.89101260675071,1
"32149",37731,"Crackerbox Spring","Spring","AZ","Coconino",34.4972492,-111.247914,2164,7100,11,37731,50.0111185234601,50.0135556459265,1
"391455",439971,"Needham Cemetery","Cemetery","IN","Johnson",39.500328,-85.9672057,221,725,26,439971,6.80453635757171,6.80493425511726,1
"938262",1017203,"Foster Pond","Reservoir","NC","Montgomery",35.4368056,-79.8380958,169,554,13,1017203,5.64820991772293,5.64592652839908,2
"689143",761570,"Riss Lake Dam","Dam","MO","Platte",39.1994472,-94.6771805,273,896,22,761570,7.9608627974205,7.96394198183543,2
"266099",304577,"Mattingly Park","Park","FL","Miami-Dade",25.8203754,-80.275328,1,3,3,304577,1.91238603513453,1.9113460756405,1
"984673",1064130,"Bonnel Park","Park","OH","Hamilton",39.2008926,-84.330772,245,804,3,1064130,7.33822548365577,7.34038226921513,2
"437176",486102,"Ashlock Hollow","Valley","KY","Bullitt",37.89272,-85.58445,176,577,2,486102,5.80386924616411,5.80181645655416,1
"467521",516619,"Old Field Branch","Stream","KY","Jackson",37.4139751,-84.0379845,314,1030,1,516619,8.87258172114743,8.87217025891284,1
"752810",826068,"27N42E24CA__01 Well","Well","MT","Valley",48.0808518,-106.2453037,625,2051,14,826068,15.78830331332,15.7923275044056,2
"1045642",1142041,"Fawn Creek","Stream","OR","Harney",43.8993174,-119.018275,1364,4475,1,1142041,32.2214809873249,32.221770367358,2
"391395",439911,"Myerly Ditch","Canal","IN","Tipton",40.2558716,-85.9235936,263,863,8,439911,7.73849232821881,7.74027382404772,1
"453926",502934,"Sand Ridge","Ridge","KY","Carter",38.4134129,-83.1229536,319,1047,24,502934,8.98376695574828,8.98739324928833,1
"143582",180158,"Iron Hill","Summit","CO","Lake",39.241101,-106.2622452,3353,11001,6,180158,76.450967311541,76.4538430256202,1
"1038911",1135198,"Bay City IOOF Cemetery","Cemetery","OR","Tillamook",45.5101046,-123.8531828,21,69,26,1135198,2.35712697353791,2.35868239121594,2
"97248",132266,"Dothan High School","School","AL","Houston",31.2085094,-85.3943777,92,302,7,132266,3.93595730486991,3.9379151416565,1
"996393",1075940,"Goshen Creek","Stream","OH","Morgan",39.5122942,-81.8615261,222,728,1,1075940,6.82677340449188,6.82526772400705,2
"1026350",1122392,"Jeeter Creek","Stream","OR","Marion",44.7970663,-122.5248063,237,778,1,1122392,7.16032910829442,7.16415887217026,2
"27064",32620,"Paddock Ranch","Locale","AZ","Yavapai",34.7914084,-112.9307418,1799,5902,4,32620,41.8945963975984,41.893723735936,1
"604921",667307,"Blue Lake","Lake","MS","Sunflower",33.7998359,-90.5392592,35,115,18,667307,2.66844563042028,2.67046224752609,2
"623767",686213,"Easthaven Baptist Church","Church","MS","Lincoln",31.5773921,-90.4264835,137,449,38,686213,4.93662441627752,4.93425511725634,2
"659776",731269,"Stroud Pond","Lake","MO","Wayne",0,0,0,0,18,731269,1.89014898821436,1.89101260675071,2
"571564",632901,"Mud Lake","Lake","MI","Kalamazoo",42.1326425,-85.5060561,258,846,18,632901,7.62730709361797,7.62505083367222,2
"723534",796596,"Sanders Lake Dam Number 2","Dam","MT","Missoula",47.0582598,-113.9342719,2111,6926,22,796596,48.8325550366911,48.8342144503186,2
"722425",795362,"Basin Creek Dam Number 1","Dam","MT","Silver Bow",45.8545077,-112.5459785,1785,5856,22,795362,41.583277740716,41.5819438796259,2
"972374",1051798,"Maple Ridge Elementary School","School","OH","Mahoning",40.9222807,-81.05065,339,1112,7,1051798,9.42850789415166,9.4279517419005,2
"482999",542887,"Roosevelt Street Park","Park","LA","East Baton Rouge",30.4210247,-91.1895517,7,23,3,542887,2.04580831665555,2.04690253490579,1
"23479",29028,"Fisher Tank","Reservoir","AZ","Yavapai",34.0444828,-111.4784705,1864,6115,13,29028,43.3400044474094,43.3374000271113,1
"676947",748904,"Blankenship Hollow","Valley","MO","Oregon",36.6864471,-91.2920787,216,709,2,748904,6.69335112297087,6.69648908770503,2
"406620",455245,"Cedar Hills","Populated Place","IA","Linn",41.972778,-91.740459,259,850,15,455245,7.64954414053814,7.65216212552528,1
"140149",176716,"Big Spring","Spring","CO","Dolores",37.7361043,-108.2695264,2924,9593,11,176716,66.9112741827885,66.9106682933442,1
"808887",882790,"Curtis Point","Cape","NJ","Ocean",40.022895,-74.0629144,2,7,5,882790,1.9346230820547,1.93845736749356,2
"32408",37994,"Pinon Tank","Reservoir","AZ","Coconino",35.2041797,-111.4701565,1964,6443,13,37994,45.5637091394263,45.5605259590619,1
"888794",966529,"Stony Brook","Stream","NY","Fulton",43.2150696,-74.6798702,383,1257,1,966529,10.4069379586391,10.4107360715738,2
"548380",609560,"Kings Mountain","Summit","MA","Hampden",42.1895377,-72.3173037,214,702,6,609560,6.64887702913053,6.64904432696218,2
"907918",986514,"Haw Gap","Gap","NC","Swain",35.5467563,-83.7165602,1500,4921,20,986514,35.2457193684679,35.2446794089738,2
"248905",287286,"Mount Pisgah Cemetery","Cemetery","FL","Hamilton",30.4513299,-82.9704115,43,141,26,287286,2.84634200578163,2.84668564457096,1
"67000",74367,"Cove Lake Campground","Locale","AR","Logan",35.2253664,-93.6246361,317,1040,4,74367,8.93929286190794,8.93994848854548,1
"414484",463150,"Woden","Populated Place","IA","Hancock",43.2330157,-93.9091158,375,1230,15,463150,10.2290415832777,10.2277348515657,1
"437689",486615,"Beaver Creek School","School","KY","Pike",37.3245524,-82.3237559,326,1070,7,486615,9.13942628418946,9.1432831774434,1
"451856",500845,"Pleasant Hill Cemetery","Cemetery","KY","Pendleton",38.7775687,-84.3013248,270,886,26,500845,7.89415165665999,7.89616375220279,1
"363122",411317,"Karstens Park","Park","IL","Rock Island",41.4900335,-90.5298569,210,689,3,411317,6.55992884144985,6.56093262843974,1
"371825",420041,"Union Chapel","Church","IL","Macoupin",39.4492172,-89.8620451,199,653,38,420041,6.315321325328,6.31693100176223,1
"789274",862956,"Reconzone Ranch","Locale","NV","Humboldt",41.5082295,-117.5381851,1393,4570,4,862956,32.8663553480098,32.8656635488681,2
"253300",291692,"Stewart Chapel Cemetery","Cemetery","FL","Sumter",28.5902734,-82.0539713,27,89,26,291692,2.49054925505893,2.49423885048123,1
"173050",210566,"Saint Peters Cemetery","Cemetery","CT","Tolland",41.6556545,-72.3653605,160,525,26,210566,5.44807649544141,5.44936966246442,1
"892737",970997,"Wheeler Brook","Stream","NY","Chautauqua",42.4953376,-79.0761489,278,912,1,970997,8.07204803202135,8.07238714924766,2
"269169",307711,"Carysfort Reef","Bar","FL","Monroe",25.2212306,-80.2114387,0,0,40,307711,1.89014898821436,1.89101260675071,1
"423845",472733,"Saint Benedict","Populated Place","KS","Nemaha",39.8872212,-96.0988918,349,1145,15,472733,9.65087836335335,9.65161989968822,1
"932204",1011106,"Estes Cemetery","Cemetery","NC","Caldwell",36.0787406,-81.6873274,565,1854,26,1011106,14.4540804981098,14.4570963806425,2
"641737",712950,"Rodney Post Office (historical)","Post Office","MS","Jefferson",0,0,0,0,57,712950,1.89014898821436,1.89101260675071,2
"849979",924436,"Woodart","Locale","NM","Cibola",34.6328239,-108.3945112,2252,7388,4,924436,51.967978652435,51.9655686593466,2
"687629",760043,"Rainey Post Office","Post Office","MO","Howell",0,0,0,0,57,760043,1.89014898821436,1.89101260675071,2
"600049",661473,"Hilda Creek","Stream","MN","St. Louis",48.0332432,-92.4654344,398,1306,1,661473,10.7404936624416,10.7428493967738,2
"863175",938191,"Midway Post Office (historical)","Post Office","NM","Lea",33.2948248,-104.4505223,1089,3573,57,938191,26.1062930842784,26.1081740544937,2
"729542",802651,"Monte Cristo Mine","Mine","MT","Broadwater",46.4254873,-111.7152561,2033,6670,9,802651,47.0980653769179,47.0990917717229,2
"595940",657333,"Mary Ann Creek","Stream","MN","Lake",47.5010276,-91.6179402,545,1788,1,657333,14.0093395597065,14.0097600650671,2
"631068",693565,"Hurricane Creek","Stream","MS","Wilkinson",31.3201698,-91.260943,44,144,1,693565,2.8685790527018,2.86701911346076,2
"553976",615168,"Kingston Bay","Bay","MA","Plymouth",42.0001031,-70.6828142,0,0,31,615168,1.89014898821436,1.89101260675071,2
"640968",712179,"First Christian Church","Church","MS","Lauderdale",32.3701429,-88.7019893,115,377,38,712179,4.4474093840338,4.44625186390132,2
"27154",32710,"Pasture Tank","Reservoir","AZ","Gila",34.1066629,-111.0664819,1517,4977,13,32710,35.6237491661107,35.6242374949166,1
"305118",344885,"Early County Middle School","School","GA","Early",31.3760087,-84.9407588,80,262,7,344885,3.66911274182789,3.66680222312593,1
"461157",510229,"Alderson Ridge","Ridge","KY","Morgan",38.0195292,-83.3001786,318,1043,24,510229,8.96152990882811,8.96028195743527,1
"782675",856283,"Hyder Hot Springs","Spring","NV","Pershing",40.0004707,-117.7184538,1078,3537,11,856283,25.8616855681565,25.8641724278162,2
"958145",1037529,"Atwater Ditch","Canal","OH","Portage",41.0436687,-81.147599,345,1132,8,1037529,9.56193017567267,9.56350820116579,2
"107636",142875,"Southside Baptist Church","Church","AL","Montgomery",32.3204177,-86.2808011,61,200,38,142875,3.24660885034467,3.24657719940355,1
"149139",185737,"Eulla Belle Mine","Mine","CO","Montrose",38.4702659,-108.7998231,1596,5236,9,185737,37.3804758728041,37.3796936424021,1
"283924",322839,"Sheppard Place Cemetery","Cemetery","GA","Burke",33.0859822,-82.2387338,112,367,26,322839,4.38069824327329,4.37847363426867,1
"640396",711606,"Leftwich School","School","MS","Monroe",33.9287236,-88.6681042,92,302,7,711606,3.93595730486991,3.9379151416565,2
"933192",1012098,"Hogback","Ridge","NC","Graham",35.3839782,-83.7551737,1063,3487,24,1012098,25.528129864354,25.525281279653,2
"944459",1023456,"Newfound Mountain","Ridge","NC","Buncombe",35.6276052,-82.813191,1355,4445,24,1023456,32.0213475650434,32.0184356784601,2
"52917",60026,"Menett Reservoir","Reservoir","AR","Prairie",34.6017073,-91.492169,60,197,13,60026,3.2243718034245,3.22624373051376,1
